id,date,day,month,year,customer_age,age_group,customer_gender,country,state,product_category,sub_category,product,order_quantity,unit_cost,unit_price,profit,cost,revenue
92525,2015-09-13,13,September,2015,31,Young Adults (25-34),F,Australia,Victoria,Accessories,Tires and Tubes,Patch Kit/8 Patches,12,1,2,7,12,19
42168,2013-09-27,27,September,2013,25,Young Adults (25-34),M,Australia,New South Wales,Accessories,Hydration Packs,Hydration Pack - 70 oz.,8,21,55,215,168,383
5104,2014-07-06,7,June,2014,34,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,74,50,124
14805,2015-12-31,31,December,2015,17,Youth (<25),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,31,26,57
12080,2016-03-23,23,March,2016,29,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,20,14,34
64931,2016-06-23,23,June,2016,42,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,77,344,421
89292,2013-06-11,6,November,2013,34,Young Adults (25-34),F,Australia,Queensland,Accessories,Tires and Tubes,Road Tire Tube,10,1,4,24,10,34
36682,2013-01-10,1,October,2013,19,Youth (<25),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",27,13,35,471,351,822
82252,2013-06-08,6,August,2013,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,7,2,5,21,14,35
63861,2011-03-02,3,February,2011,29,Young Adults (25-34),F,Australia,Victoria,Bikes,Road Bikes,"Road-350-W Yellow, 44",1,1083,1701,261,1083,1344
17815,2016-01-16,16,January,2016,52,Adults (35-64),F,Canada,British Columbia,Clothing,Caps,AWC Logo Cap,14,7,9,27,98,125
54379,2015-10-22,22,October,2015,45,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,951,1252,2203
85408,2014-09-02,9,February,2014,37,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,15,2,5,29,30,59
84508,2014-05-28,28,May,2014,46,Adults (35-64),F,Germany,Saarland,Accessories,Tires and Tubes,LL Mountain Tire,7,9,25,81,63,144
112851,2016-02-01,2,January,2016,47,Adults (35-64),M,United States,California,Clothing,Vests,"Classic Vest, L",17,24,64,658,408,1066
51540,2013-07-24,24,July,2013,22,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",1,420,769,334,420,754
37313,2015-10-16,16,October,2015,52,Adults (35-64),M,Australia,Queensland,Accessories,Helmets,"Sport-100 Helmet, Black",12,13,35,197,156,353
55879,2016-08-03,8,March,2016,45,Adults (35-64),M,Germany,Hamburg,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,882,1252,2134
89845,2014-11-02,11,February,2014,25,Young Adults (25-34),F,France,Moselle,Accessories,Tires and Tubes,LL Mountain Tire,18,9,25,234,162,396
64554,2013-12-20,20,December,2013,18,Youth (<25),M,United States,Washington,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1083,1701,244,1083,1327
84095,2014-02-17,17,February,2014,34,Young Adults (25-34),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,10,2,5,30,20,50
80782,2014-07-01,7,January,2014,31,Young Adults (25-34),M,Canada,British Columbia,Accessories,Tires and Tubes,Road Tire Tube,15,1,4,44,15,59
31380,2013-03-11,3,November,2013,39,Adults (35-64),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",27,13,35,585,351,936
57636,2014-03-17,17,March,2014,37,Adults (35-64),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,544,1266,1810
34406,2014-07-25,25,July,2014,17,Youth (<25),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",3,13,35,65,39,104
15280,2015-07-27,27,July,2015,51,Adults (35-64),M,United States,Oregon,Accessories,Bottles and Cages,Road Bottle Cage,31,3,9,147,93,240
78960,2016-11-06,11,June,2016,27,Young Adults (25-34),F,Germany,Bayern,Accessories,Tires and Tubes,Patch Kit/8 Patches,19,1,2,19,19,38
896,2014-05-27,27,May,2014,50,Adults (35-64),F,Canada,British Columbia,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,689,413,1102
27244,2013-07-26,26,July,2013,28,Young Adults (25-34),F,France,Seine (Paris),Clothing,Gloves,"Half-Finger Gloves, M",8,9,24,85,72,157
37217,2016-06-30,30,June,2016,29,Young Adults (25-34),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Red",21,13,35,433,273,706
13212,2015-11-08,11,August,2015,42,Adults (35-64),F,United States,Washington,Accessories,Bottles and Cages,Mountain Bottle Cage,16,4,10,61,64,125
98952,2013-12-25,25,December,2013,43,Adults (35-64),F,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,30,2,5,84,60,144
46847,2016-12-05,12,May,2016,31,Young Adults (25-34),F,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",17,42,54,85,714,799
15570,2016-04-17,17,April,2016,27,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,49,34,83
111637,2016-01-20,20,January,2016,36,Adults (35-64),M,Germany,Bayern,Bikes,Touring Bikes,"Touring-3000 Yellow, 62",3,461,742,821,1383,2204
28599,2016-05-22,22,May,2016,22,Youth (<25),F,France,Essonne,Clothing,Gloves,"Half-Finger Gloves, S",20,9,24,281,180,461
39049,2016-05-25,25,May,2016,46,Adults (35-64),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",4,13,35,87,52,139
42005,2015-05-09,5,September,2015,49,Adults (35-64),F,United States,California,Accessories,Hydration Packs,Hydration Pack - 70 oz.,8,21,55,263,168,431
75126,2014-07-21,21,July,2014,33,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,11,2,5,21,22,43
25253,2015-09-28,28,September,2015,22,Youth (<25),F,Canada,British Columbia,Accessories,Fenders,Fender Set - Mountain,19,8,22,262,152,414
77706,2016-01-03,1,March,2016,64,Adults (35-64),M,United States,Oregon,Accessories,Tires and Tubes,Patch Kit/8 Patches,26,1,2,19,26,45
18994,2013-07-09,7,September,2013,27,Young Adults (25-34),F,Australia,Queensland,Clothing,Caps,AWC Logo Cap,29,7,9,16,203,219
99634,2015-07-24,24,July,2015,25,Young Adults (25-34),M,Australia,Queensland,Accessories,Tires and Tubes,Road Tire Tube,4,1,4,9,4,13
68399,2011-03-26,26,March,2011,38,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,1335,2171,3506
47885,2015-12-09,12,September,2015,18,Youth (<25),M,United Kingdom,England,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",18,42,54,177,756,933
11051,2016-05-25,25,May,2016,22,Youth (<25),M,United States,Washington,Accessories,Bottles and Cages,Mountain Bottle Cage,9,4,10,34,36,70
19492,2013-08-23,23,August,2013,51,Adults (35-64),F,France,Seine (Paris),Clothing,Caps,AWC Logo Cap,26,7,9,10,182,192
84990,2013-09-30,30,September,2013,21,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,17,1,2,17,17,34
13370,2016-08-04,8,April,2016,36,Adults (35-64),F,United States,Washington,Accessories,Bottles and Cages,Road Bottle Cage,18,3,9,72,54,126
106483,2013-12-10,12,October,2013,31,Young Adults (25-34),M,France,Garonne (Haute),Accessories,Tires and Tubes,Patch Kit/8 Patches,18,1,2,16,18,34
99095,2015-07-20,20,July,2015,20,Youth (<25),F,Germany,Saarland,Accessories,Tires and Tubes,Road Tire Tube,19,1,4,43,19,62
61798,2012-10-23,23,October,2012,43,Adults (35-64),M,France,Seine Saint Denis,Bikes,Road Bikes,"Road-250 Black, 52",2,1555,2443,897,3110,4007
43367,2016-02-04,2,April,2016,49,Adults (35-64),M,Canada,British Columbia,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",18,38,50,207,684,891
1983,2013-09-17,17,September,2013,42,Adults (35-64),M,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,Mountain Bottle Cage,16,4,10,75,64,139
63100,2013-12-09,12,September,2013,39,Adults (35-64),M,Australia,Tasmania,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,727,2171,2898
100855,2016-06-22,22,June,2016,21,Youth (<25),F,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,2,1,2,1,2,3
107901,2015-11-21,21,November,2015,38,Adults (35-64),M,United States,Oregon,Accessories,Tires and Tubes,Road Tire Tube,3,1,4,7,3,10
68545,2015-12-30,30,December,2015,32,Young Adults (25-34),F,Australia,Victoria,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,172,713,885
21240,2013-12-15,15,December,2013,44,Adults (35-64),F,United States,Washington,Clothing,Caps,AWC Logo Cap,8,7,9,0,56,56
1384,2016-03-30,30,March,2016,45,Adults (35-64),M,Germany,Bayern,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,30,20,50
35556,2014-06-30,30,June,2014,37,Adults (35-64),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",24,13,35,419,312,731
66044,2014-01-06,1,June,2014,35,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,1335,2171,3506
42700,2014-06-30,30,June,2014,53,Adults (35-64),F,United Kingdom,England,Accessories,Hydration Packs,Hydration Pack - 70 oz.,30,21,55,954,630,1584
108219,2015-02-11,2,November,2015,23,Youth (<25),M,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,16,2,5,45,32,77
26072,2014-11-03,11,March,2014,34,Young Adults (25-34),M,France,Essonne,Accessories,Fenders,Fender Set - Mountain,1,8,22,13,8,21
6046,2016-01-18,18,January,2016,26,Young Adults (25-34),F,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,8,8,16
46374,2014-04-26,26,April,2014,40,Adults (35-64),F,United States,California,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",11,38,50,121,418,539
93342,2015-10-07,10,July,2015,29,Young Adults (25-34),M,United Kingdom,England,Accessories,Tires and Tubes,Patch Kit/8 Patches,18,1,2,17,18,35
54574,2013-06-15,15,June,2013,38,Adults (35-64),F,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,567,1266,1833
104514,2014-10-07,10,July,2014,39,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Road Tire Tube,30,1,4,88,30,118
36314,2013-07-12,7,December,2013,55,Adults (35-64),F,Australia,Queensland,Accessories,Helmets,"Sport-100 Helmet, Black",14,13,35,230,182,412
45889,2016-07-02,7,February,2016,29,Young Adults (25-34),M,Australia,New South Wales,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",24,38,50,132,912,1044
101878,2013-11-19,19,November,2013,26,Young Adults (25-34),M,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,26,2,5,61,52,113
8213,2016-12-02,12,February,2016,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,17,12,29
107382,2014-04-07,4,July,2014,49,Adults (35-64),F,France,Seine (Paris),Accessories,Tires and Tubes,Touring Tire Tube,13,2,5,27,26,53
38254,2014-01-26,26,January,2014,33,Young Adults (25-34),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",7,13,35,144,91,235
95887,2016-09-04,9,April,2016,29,Young Adults (25-34),F,United States,California,Accessories,Tires and Tubes,LL Road Tire,7,8,21,88,56,144
102373,2014-06-26,26,June,2014,42,Adults (35-64),F,Canada,British Columbia,Accessories,Tires and Tubes,Touring Tire Tube,22,2,5,65,44,109
4568,2015-09-17,17,September,2015,29,Young Adults (25-34),M,France,Seine Saint Denis,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,17,16,33
17681,2015-09-09,9,September,2015,22,Youth (<25),F,Germany,Bayern,Clothing,Caps,AWC Logo Cap,7,7,9,13,49,62
85198,2016-04-06,4,June,2016,52,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,ML Mountain Tire,1,11,30,12,11,23
91591,2016-05-20,20,May,2016,31,Young Adults (25-34),F,Australia,New South Wales,Accessories,Tires and Tubes,Touring Tire Tube,18,2,5,42,36,78
23541,2016-06-01,6,January,2016,25,Young Adults (25-34),F,Germany,Bayern,Accessories,Fenders,Fender Set - Mountain,7,8,22,96,56,152
2815,2014-03-17,17,March,2014,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,44,30,74
67489,2011-12-26,26,December,2011,42,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,77,344,421
112130,2014-07-22,22,July,2014,38,Adults (35-64),M,United States,California,Clothing,Vests,"Classic Vest, S",18,24,64,697,432,1129
7480,2014-06-21,21,June,2014,29,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Bottles and Cages,Mountain Bottle Cage,7,4,10,29,28,57
77864,2015-10-27,27,October,2015,53,Adults (35-64),M,United Kingdom,England,Accessories,Tires and Tubes,Patch Kit/8 Patches,17,1,2,16,17,33
97344,2013-08-16,16,August,2013,19,Youth (<25),M,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,10,1,2,10,10,20
7962,2014-05-16,16,May,2014,24,Youth (<25),F,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,26,24,50
65543,2016-09-06,9,June,2016,36,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-250 Red, 58",1,1555,2443,497,1555,2052
107739,2015-11-10,11,October,2015,20,Youth (<25),F,United States,California,Accessories,Tires and Tubes,ML Road Tire,19,9,25,295,171,466
38279,2013-02-07,2,July,2013,34,Young Adults (25-34),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Blue",22,13,35,453,286,739
98358,2013-08-19,19,August,2013,18,Youth (<25),M,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,25,2,5,74,50,124
3818,2016-01-03,1,March,2016,54,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,31,2,5,73,62,135
76590,2014-06-26,26,June,2014,28,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,HL Mountain Tire,5,13,35,107,65,172
61458,2013-07-07,7,July,2013,37,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,835,2171,3006
5562,2016-03-18,18,March,2016,42,Adults (35-64),M,Germany,Saarland,Accessories,Bottles and Cages,Mountain Bottle Cage,10,4,10,42,40,82
16823,2016-01-03,1,March,2016,37,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Road Bottle Cage,23,3,9,111,69,180
60975,2011-12-17,17,December,2011,43,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,942,2171,3113
13413,2016-02-02,2,February,2016,31,Young Adults (25-34),F,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,11,10,21
24138,2014-01-03,1,March,2014,48,Adults (35-64),M,United States,California,Accessories,Fenders,Fender Set - Mountain,1,8,22,14,8,22
65151,2016-04-15,15,April,2016,35,Adults (35-64),M,Germany,Hessen,Bikes,Road Bikes,"Road-550-W Yellow, 38",3,713,1120,986,2139,3125
58288,2013-09-05,9,May,2013,45,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,906,2171,3077
44367,2016-02-07,2,July,2016,40,Adults (35-64),M,Canada,British Columbia,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",16,38,50,184,608,792
49226,2014-01-05,1,May,2014,47,Adults (35-64),M,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",17,42,54,85,714,799
72241,2016-12-07,12,July,2016,50,Adults (35-64),M,Canada,British Columbia,Clothing,Shorts,"Women's Mountain Shorts, S",20,26,70,866,520,1386
2037,2016-06-02,6,February,2016,38,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,28,20,48
36617,2016-01-24,24,January,2016,25,Young Adults (25-34),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",17,13,35,350,221,571
4050,2014-05-13,13,May,2014,40,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Road Bottle Cage,21,3,9,124,63,187
60349,2015-07-18,18,July,2015,36,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-650 Red, 62",1,487,783,280,487,767
12728,2013-08-13,13,August,2013,31,Young Adults (25-34),F,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,40,34,74
79715,2015-12-28,28,December,2015,31,Young Adults (25-34),M,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,5,1,2,4,5,9
83271,2015-09-10,9,October,2015,38,Adults (35-64),F,United Kingdom,England,Accessories,Tires and Tubes,LL Mountain Tire,9,9,25,135,81,216
97556,2016-11-04,11,April,2016,20,Youth (<25),M,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,22,1,2,22,22,44
33562,2014-11-04,11,April,2014,50,Adults (35-64),F,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Black",27,13,35,528,351,879
52315,2015-10-31,31,October,2015,29,Young Adults (25-34),M,Germany,Hamburg,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2,1252,2295,1765,2504,4269
60125,2011-12-29,29,December,2011,24,Youth (<25),F,France,Pas de Calais,Bikes,Road Bikes,"Road-250 Red, 52",4,1519,2443,2230,6076,8306
14483,2015-08-30,30,August,2015,38,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,21,14,35
98124,2013-11-30,30,November,2013,40,Adults (35-64),F,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,13,1,2,7,13,20
11321,2014-02-01,2,January,2014,24,Youth (<25),M,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,9,8,17
106590,2013-11-24,24,November,2013,19,Youth (<25),F,United Kingdom,England,Accessories,Tires and Tubes,Road Tire Tube,19,1,4,54,19,73
87146,2013-10-10,10,October,2013,17,Youth (<25),M,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,1,2,5,3,2,5
674,2013-10-25,25,October,2013,23,Youth (<25),F,Australia,New South Wales,Accessories,Bike Stands,All-Purpose Bike Stand,1,59,159,79,59,138
38366,2015-12-14,14,December,2015,32,Young Adults (25-34),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Red",13,13,35,277,169,446
7315,2016-10-02,10,February,2016,55,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,44,30,74
12539,2016-06-16,16,June,2016,23,Youth (<25),M,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,54,46,100
36903,2016-03-01,3,January,2016,22,Youth (<25),M,Australia,Victoria,Accessories,Helmets,"Sport-100 Helmet, Blue",3,13,35,44,39,83
91499,2014-11-04,11,April,2014,32,Young Adults (25-34),M,Australia,Victoria,Accessories,Tires and Tubes,ML Mountain Tire,29,11,30,368,319,687
10835,2014-12-03,12,March,2014,36,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Mountain Bottle Cage,27,4,10,103,108,211
60425,2011-12-07,12,July,2011,29,Young Adults (25-34),M,United States,Oregon,Bikes,Road Bikes,"Road-650 Black, 44",1,487,783,186,487,673
35766,2014-03-07,3,July,2014,53,Adults (35-64),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",21,13,35,455,273,728
39090,2014-07-02,7,February,2014,26,Young Adults (25-34),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Red",7,13,35,144,91,235
6804,2016-07-04,7,April,2016,31,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,49,42,91
11141,2016-07-29,29,July,2016,55,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,46,32,78
77380,2016-06-29,29,June,2016,22,Youth (<25),M,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,16,1,2,9,16,25
10813,2016-01-20,20,January,2016,19,Youth (<25),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,57,60,117
9667,2013-11-27,27,November,2013,27,Young Adults (25-34),F,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,29,3,9,132,87,219
44442,2014-11-06,11,June,2014,47,Adults (35-64),F,United States,California,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",26,38,50,286,988,1274
2391,2013-08-11,8,November,2013,57,Adults (35-64),M,France,Hauts de Seine,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,37,28,65
